doc_id,block_type,para_id,sent_id,is_para_final,page_n,heading,textstring_orig,textstring_rich,textstring_simple
ellis_1854,body,397,0,False,143,Solution of the JEociract of Belladonna,"℞. Extracti Belladonnæ, ℈j.",℞ extracti belladonnæ ℈j,r extracti belladonnae ej
ellis_1854,body,397,1,False,143,Solution of the JEociract of Belladonna,"Aquffi destillatæ, f℥iij.",aquffi destillatæ f℥iij,aquffi destillatae fziij
ellis_1854,body,397,2,True,143,Solution of the JEociract of Belladonna,Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,398,0,False,143,Solution of Atropia,"℞. Atropise, gr. ij.",℞ atropise gr ij,r atropise gr ij
ellis_1854,body,398,1,False,143,Solution of Atropia,"Alcoholis, f℥j.",alcoholis f℥j,alcoholis fzj
ellis_1854,body,398,2,False,143,Solution of Atropia,"Aquæ destillatæ, f℥vij.",aquæ destillatæ f℥vij,aquae destillatae fzvij
ellis_1854,body,398,3,True,143,Solution of Atropia,Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,399,0,False,144,"Solution of Opium in Lime-water, &c","℞. Extracti Opii, gr. j.",℞ extracti opii gr j,r extracti opii gr j
ellis_1854,body,399,1,False,144,"Solution of Opium in Lime-water, &c","Liquoris Calcis,",liquoris calcis,liquoris calcis
ellis_1854,body,399,2,False,144,"Solution of Opium in Lime-water, &c","Olei Amygdalæ, āā fʒiij.",olei amygdalæ āā fʒiij,olei amygdalae aa fdiij
ellis_1854,body,399,3,True,144,"Solution of Opium in Lime-water, &c",Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,400,0,False,144,Infusion of Hemlock,"℞. Conii, ʒss.",℞ conii ʒss,r conii dss
ellis_1854,body,400,1,False,144,Infusion of Hemlock,"Aquæ bullientis, Oj.",aquæ bullientis oj,aquae bullientis oj
ellis_1854,body,400,2,True,144,Infusion of Hemlock,Fiat infusum et cola.,fiat infusum et cola,fiat infusum et cola
ellis_1854,body,401,0,False,144,Infusion of Henbane,"℞. Foliorum Hyoscyami, ℥ss.",℞ foliorum hyoscyami ℥ss,r foliorum hyoscyami zss
ellis_1854,body,401,1,False,144,Infusion of Henbane,"Aquæ bullientis, Oj.",aquæ bullientis oj,aquae bullientis oj
ellis_1854,body,401,2,True,144,Infusion of Henbane,Fiat infusum.,fiat infusum,fiat infusum
ellis_1854,body,402,0,False,144,Decoction of Stramonium in Milk,"℞. Foliorum Stramonii, ʒij.",℞ foliorum stramonii ʒij,r foliorum stramonii dij
ellis_1854,body,402,1,True,144,Decoction of Stramonium in Milk,"Lactis recentis, Ojss.",lactis recentis ojss,lactis recentis ojss
ellis_1854,body,403,0,False,144,Ointment of Belladonna,"℞. Extracti Belladonnae, ʒij.",℞ extracti belladonnae ʒij,r extracti belladonnae dij
ellis_1854,body,403,1,False,144,Ointment of Belladonna,"Aquæ destillatæ, fʒij.",aquæ destillatæ fʒij,aquae destillatae fdij
ellis_1854,body,403,2,False,144,Ointment of Belladonna,"Adipis, ʒij.",adipis ʒij,adipis dij
ellis_1854,body,403,3,True,144,Ointment of Belladonna,Fiat unguentum.,fiat unguentum,fiat unguentum
ellis_1854,body,404,0,False,145,Plaster of Opiuniy Joe,"℞. Opii, Camphorae, ℥ss.",℞ opii camphorae ℥ss,r opii camphorae zss
ellis_1854,body,404,1,True,145,Plaster of Opiuniy Joe,"Emplastri Plumbi, ℥ij«",emplastri plumbi ℥ij«,emplastri plumbi zij
ellis_1854,body,405,0,False,145,"Plaster of Opium, &c","℞. Pulveris Opii, Camphoræ Saponis, āā ℥j.",℞ pulveris opii camphoræ saponis āā ℥j,r pulveris opii camphorae saponis aa zj
ellis_1854,body,405,1,True,145,"Plaster of Opium, &c","Tincturæ Opii, q.s. ut fiat emplastrum.",tincturæ opii q s ut fiat emplastrum,tincturae opii q s ut fiat emplastrum
ellis_1854,body,406,0,False,145,Plaster of Opium and Camphor,"℞. Pulveris Opii, ℈ij.",℞ pulveris opii ℈ij,r pulveris opii eij
ellis_1854,body,406,1,False,145,Plaster of Opium and Camphor,"Camphoræ, ℥ss.",camphoræ ℥ss,camphorae zss
ellis_1854,body,406,2,True,145,Plaster of Opium and Camphor,"Picis Burgundicae Emplastri Plumbi, āā q.s. ut fiat emplastrum.",picis burgundicae emplastri plumbi āā q s ut fiat emplastrum,picis burgundicae emplastri plumbi aa q s ut fiat emplastrum
ellis_1854,body,407,0,False,145,"Liniment of Belladonna, Cherry Laurel, Jcc","℞. Extracti Belladonnae, ℈ij.",℞ extracti belladonnae ℈ij,r extracti belladonnae eij
ellis_1854,body,407,1,True,145,"Liniment of Belladonna, Cherry Laurel, Jcc",Solve in.,solve in,solve in
ellis_1854,body,408,0,False,145,CamplwT and Chloroform Liniment,"℞. Camphorse, ,ljss.",℞ camphorse ljss,r camphorse ljss
ellis_1854,body,408,1,False,145,CamplwT and Chloroform Liniment,"Chloroformi, fʒij.",chloroformi fʒij,chloroformi fdij
ellis_1854,body,408,2,False,145,CamplwT and Chloroform Liniment,"Olei Olivæ, f℥ij.",olei olivæ f℥ij,olei olivae fzij
ellis_1854,body,408,3,True,145,CamplwT and Chloroform Liniment,Fiat linimentum.,fiat linimentum,fiat linimentum
ellis_1854,body,409,0,True,145,Pills with Castor and Salt of Amber,"℞. Castorei, ℥j.",℞ castorei ℥j,r castorei zj
ellis_1854,body,410,0,False,145,"Pills of Musky Camphor, &c","℞. Moschi, 988.",℞ moschi 988,r moschi
ellis_1854,body,410,1,False,145,"Pills of Musky Camphor, &c","Camphorae, ℈j.",camphorae ℈j,camphorae ej
ellis_1854,body,410,2,False,145,"Pills of Musky Camphor, &c","Ammoniaci, ℈ij.",ammoniaci ℈ij,ammoniaci eij
ellis_1854,body,410,3,False,145,"Pills of Musky Camphor, &c","Opii, gr. iv.",opii gr iv,opii gr iv
ellis_1854,body,410,4,True,145,"Pills of Musky Camphor, &c","Misce, et fiant pilulae singulae gr. iv.",misce et fiant pilulae singulae gr iv,misce et fiant pilulae singulae gr iv
ellis_1854,body,411,0,False,143,',"℞. Zinci Valerianatis, gr. xij.",℞ zinci valerianatis gr xij,r zinci valerianatis gr xij
ellis_1854,body,411,1,True,143,',"C6iifectioiiis Bossb, q.s.",c6iifectioiiis bossb q s,c iifectioiiis bossb q s
ellis_1854,body,412,0,False,143,Bolus 'Vnth Valerian and Rust of Iron,"℞. Pulveris Valerianae, ʒj« Ferri Subcarbonatis, ℈ss.",℞ pulveris valerianae ʒj« ferri subcarbonatis ℈ss,r pulveris valerianae dj ferri subcarbonatis ess
ellis_1854,body,412,1,True,143,Bolus 'Vnth Valerian and Rust of Iron,"Mucilaginis Acacias, q.s. ut fiat bolus.",mucilaginis acacias q s ut fiat bolus,mucilaginis acacias q s ut fiat bolus
ellis_1854,body,413,0,False,143,Bolus with Musk and Camphor,"℞. Camphorae, gr. v.",℞ camphorae gr v,r camphorae gr v
ellis_1854,body,413,1,False,143,Bolus with Musk and Camphor,"Moschi, gr. v. vel x.",moschi gr v vel x,moschi gr v vel x
ellis_1854,body,413,2,True,143,Bolus with Musk and Camphor,"Syrupi, q.s. ut fiat bolus.",syrupi q s ut fiat bolus,syrupi q s ut fiat bolus
ellis_1854,body,414,0,False,148,Bolus with Musk and Carbonate of Ammonia,"℞. Moschi,",℞ moschi,r moschi
ellis_1854,body,414,1,False,148,Bolus with Musk and Carbonate of Ammonia,"Ammoniæ Carbonatis, āā ℈ss.",ammoniæ carbonatis āā ℈ss,ammoniae carbonatis aa ess
ellis_1854,body,414,2,True,148,Bolus with Musk and Carbonate of Ammonia,"Confectionis Rosæ, q.s. ut fiat bolus.",confectionis rosæ q s ut fiat bolus,confectionis rosae q s ut fiat bolus
ellis_1854,body,415,0,False,143,Musk Mixture,"℞. Moschi optimi, ʒij.",℞ moschi optimi ʒij,r moschi optimi dij
ellis_1854,body,415,1,False,143,Musk Mixture,"Sacchari, ʒj.",sacchari ʒj,sacchari dj
ellis_1854,body,415,2,False,143,Musk Mixture,"Pulveris Acacias, ʒj« Aquas destillatæ, f .ʒvj.",pulveris acacias ʒj« aquas destillatæ f ʒvj,pulveris acacias dj aquas destillatae f dvj
ellis_1854,body,415,3,True,143,Musk Mixture,Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,416,0,False,143,"Mixture with Musk, &c","℞. Misturae Moschatae, favj. (See preceding formula.) Tincturæ Opii Caraphoratae, f℥ss.",℞ misturae moschatae favj see preceding formula tincturæ opii caraphoratae f℥ss,r misturae moschatae favj see preceding formula tincturae opii caraphoratae fzss
ellis_1854,body,416,1,False,143,"Mixture with Musk, &c","Valerianas Ammoniatae, f℥j.",valerianas ammoniatae f℥j,valerianas ammoniatae fzj
ellis_1854,body,416,2,True,143,"Mixture with Musk, &c",Misce.,misce,misce
ellis_1854,body,417,0,False,143,"Ttricture of Assafettda, Castor, &c","℞. Tincturæ Assafcetidae, Castorei, āā foj.",℞ tincturæ assafcetidae castorei āā foj,r tincturae assafcetidae castorei aa foj
ellis_1854,body,417,1,False,143,"Ttricture of Assafettda, Castor, &c","Spiritfls Ammoniac Aromatici, fʒj.",spiritfls ammoniac aromatici fʒj,spiritfls ammoniac aromatici fdj
ellis_1854,body,417,2,True,143,"Ttricture of Assafettda, Castor, &c",Misce.,misce,misce
ellis_1854,body,418,0,False,143,"Hoffmanns Anodyne and Laudanum, '","℞. Spiritus .Ætheris Compositi, f℥iij. •Kucturae Opii, gtt.",℞ spiritus ætheris compositi f℥iij •kucturae opii gtt,r spiritus aetheris compositi fziij kucturae opii gtt
ellis_1854,body,418,1,False,143,"Hoffmanns Anodyne and Laudanum, '",Ixxx.,ixxx,ixxx
ellis_1854,body,418,2,False,143,"Hoffmanns Anodyne and Laudanum, '","Aqiue Cinnamomi, f℥vj.",aqiue cinnamomi f℥vj,aqiue cinnamomi fzvj
ellis_1854,body,418,3,False,143,"Hoffmanns Anodyne and Laudanum, '",Fiat mistura.,fiat mistura,fiat mistura
ellis_1854,body,418,4,True,143,"Hoffmanns Anodyne and Laudanum, '",Slgna.,slgna,slgna
ellis_1854,body,419,0,False,143,"Mixture with Assafetida, etc","℞. Assafcetidae, ʒj- Aqua) Menthas Piperitae, f℥iij.",℞ assafcetidae ʒj aqua menthas piperitae f℥iij,r assafcetidae dj aqua menthas piperitae fziij
ellis_1854,body,419,1,True,143,"Mixture with Assafetida, etc","Fiat solutio, et adde.",fiat solutio et adde,fiat solutio et adde
ellis_1854,body,420,0,False,148,Oil of Valerian with Spirits of Ilartslwrn,"℞. Olei Valerianæ, gtt. viij.",℞ olei valerianæ gtt viij,r olei valerianae gtt viij
ellis_1854,body,420,1,False,148,Oil of Valerian with Spirits of Ilartslwrn,"Spiritûs Ammoniæ Aromatici, fʒj.",spiritûs ammoniæ aromatici fʒj,spiritus ammoniae aromatici fdj
ellis_1854,body,420,2,False,148,Oil of Valerian with Spirits of Ilartslwrn,"Aquæ, f℥iv.",aquæ f℥iv,aquae fziv
ellis_1854,body,420,3,False,148,Oil of Valerian with Spirits of Ilartslwrn,"Sacchari, ʒij.",sacchari ʒij,sacchari dij
ellis_1854,body,420,4,True,148,Oil of Valerian with Spirits of Ilartslwrn,Misce.,misce,misce
ellis_1854,body,421,0,False,143,Infusion of Valerian,"℞. Valerianae, ,?j.",℞ valerianae j,r valerianae j
ellis_1854,body,421,1,True,143,Infusion of Valerian,"Aquæ bullientis, Oj.",aquæ bullientis oj,aquae bullientis oj
ellis_1854,body,422,0,False,148,Tincture of Valerian and Hoffman's Anodyne,"℞. Spiritûs Ætheris Compositi,",℞ spiritûs ætheris compositi,r spiritus aetheris compositi
ellis_1854,body,422,1,False,148,Tincture of Valerian and Hoffman's Anodyne,"Tincturæ Valerianæ, āā f℥j.",tincturæ valerianæ āā f℥j,tincturae valerianae aa fzj
ellis_1854,body,422,2,True,148,Tincture of Valerian and Hoffman's Anodyne,Misce.,misce,misce
ellis_1854,body,423,0,False,150,Mixture with Bther and Laudanum,"℞. Ætheris, fʒij.",℞ ætheris fʒij,r aetheris fdij
ellis_1854,body,423,1,False,150,Mixture with Bther and Laudanum,Sacchari AcaciaBy āā ʒiss.,sacchari acaciaby āā ʒiss,sacchari acaciaby aa diss
ellis_1854,body,423,2,False,150,Mixture with Bther and Laudanum,"Tincturæ Opii, gtt. be Aquæ Cinnamomi, f℥ij.",tincturæ opii gtt be aquæ cinnamomi f℥ij,tincturae opii gtt be aquae cinnamomi fzij
ellis_1854,body,423,3,True,150,Mixture with Bther and Laudanum,Misce.,misce,misce
ellis_1854,body,424,0,False,150,Ethereal Solution of Chloride of Zirvc,"℞. Zinci Chloridi, ʒj.",℞ zinci chloridi ʒj,r zinci chloridi dj
ellis_1854,body,424,1,False,150,Ethereal Solution of Chloride of Zirvc,"Alcoholis, f℥ij.",alcoholis f℥ij,alcoholis fzij
ellis_1854,body,424,2,False,150,Ethereal Solution of Chloride of Zirvc,"JStheris, fiss.",jstheris fiss,jstheris fiss
ellis_1854,body,424,3,True,150,Ethereal Solution of Chloride of Zirvc,"Solve, post aliquot dies decanta.",solve post aliquot dies decanta,solve post aliquot dies decanta
ellis_1854,body,425,0,False,150,"Embrocation of Oils of Cloves, Amber, &c","℞. Olei OlivjB, f℥j.",℞ olei olivjb f℥j,r olei olivjb fzj
ellis_1854,body,425,1,False,150,"Embrocation of Oils of Cloves, Amber, &c","Caryophylli Succini rectificati, &9. fʒss.",caryophylli succini rectificati &9 fʒss,caryophylli succini rectificati fdss
ellis_1854,body,425,2,False,150,"Embrocation of Oils of Cloves, Amber, &c",Misce.,misce,misce
ellis_1854,body,425,3,True,150,"Embrocation of Oils of Cloves, Amber, &c",Used as an embrocation in hooping-cougK KoCHB.,used as an embrocation in hooping cougk kochb,used as an embrocation in hooping cougk kochb
ellis_1854,body,426,0,False,150,Assafetida Enema,"℞. Tincturæ Assafoetidae, f℥ij.",℞ tincturæ assafoetidae f℥ij,r tincturae assafoetidae fzij
ellis_1854,body,426,1,False,150,Assafetida Enema,"Decocti Hordei, f℥x. vel f℥xij.",decocti hordei f℥x vel f℥xij,decocti hordei fzx vel fzxij
ellis_1854,body,426,2,True,150,Assafetida Enema,Misce pro enemate.,misce pro enemate,misce pro enemate
ellis_1854,body,427,0,False,150,Musk Enema,"℞. Moschi, gr. xij.",℞ moschi gr xij,r moschi gr xij
ellis_1854,body,427,1,False,150,Musk Enema,"Sacchari, ℈ij.",sacchari ℈ij,sacchari eij
ellis_1854,body,427,2,False,150,Musk Enema,"Spirit fis Ammoniæ, gtt. xxx.",spirit fis ammoniæ gtt xxx,spirit fis ammoniae gtt xxx
ellis_1854,body,427,3,False,150,Musk Enema,"Infusi Lini, f℥iv.",infusi lini f℥iv,infusi lini fziv
ellis_1854,body,427,4,True,150,Musk Enema,Fiat enema.,fiat enema,fiat enema
ellis_1854,body,428,0,False,150,Pi Ik of Calomel,"℞. Hydrargyri Chloridi Mitis, gr. xij.",℞ hydrargyri chloridi mitis gr xij,r hydrargyri chloridi mitis gr xij
ellis_1854,body,428,1,True,150,Pi Ik of Calomel,"Confectionis Eosjb, q.s. ut fiant pilulae xij.",confectionis eosjb q s ut fiant pilulae xij,confectionis eosjb q s ut fiant pilulae xij
ellis_1854,body,429,0,False,150,Pills of Corrosive Sublimate,"℞. Hydrargyri Chloridi Corrosivi, gr. v.",℞ hydrargyri chloridi corrosivi gr v,r hydrargyri chloridi corrosivi gr v
ellis_1854,body,429,1,False,150,Pills of Corrosive Sublimate,"AquBB destillatse, gtt. xxx. vel xl.",aqubb destillatse gtt xxx vel xl,aqubb destillatse gtt xxx vel xl
ellis_1854,body,429,2,True,150,Pills of Corrosive Sublimate,"Confectionis Rosae, ℈j Pulveris Glycyrrhizæ, q.s. ut fiant pilulae xl.",confectionis rosae ℈j pulveris glycyrrhizæ q s ut fiant pilulae xl,confectionis rosae ej pulveris glycyrrhizae q s ut fiant pilulae xl
ellis_1854,body,430,0,False,150,Dupuytren's Antisyphilitic Pills,"℞. Hydrargyri Chloridi Corrosivi, gr. ss.",℞ hydrargyri chloridi corrosivi gr ss,r hydrargyri chloridi corrosivi gr ss
ellis_1854,body,430,1,False,150,Dupuytren's Antisyphilitic Pills,"Extracti Cinchonas, gr. x. »- Opii, gr. ss.",extracti cinchonas gr x » opii gr ss,extracti cinchonas gr x opii gr ss
ellis_1854,body,430,2,True,150,Dupuytren's Antisyphilitic Pills,"Pulveris Cmchome, q.s.",pulveris cmchome q s,pulveris cmchome q s
ellis_1854,body,431,0,False,150,Pills with Corrosive Sublimate and Hemlock,"℞. Hydrargyri Chloridi Corrosivi, gr. vj.",℞ hydrargyri chloridi corrosivi gr vj,r hydrargyri chloridi corrosivi gr vj
ellis_1854,body,431,1,True,150,Pills with Corrosive Sublimate and Hemlock,"Solve in Aquæ destillateB, q.s. et adde.",solve in aquæ destillateb q s et adde,solve in aquae destillateb q s et adde
ellis_1854,body,432,0,True,150,Pills of Iodide of Mercury,"℞. Hydrargjri Iodidi, gr. v.",℞ hydrargjri iodidi gr v,r hydrargjri iodidi gr v
ellis_1854,body,433,0,False,150,Compound Pills of Iodide of Mercury,"℞. Hydrargyri Iodidi, gr. ij. vel gr. iij.",℞ hydrargyri iodidi gr ij vel gr iij,r hydrargyri iodidi gr ij vel gr iij
ellis_1854,body,433,1,False,150,Compound Pills of Iodide of Mercury,"Extracti Opii, gr. ij.",extracti opii gr ij,extracti opii gr ij
ellis_1854,body,433,2,False,150,Compound Pills of Iodide of Mercury,"Lactucarii, gr. xij.",lactucarii gr xij,lactucarii gr xij
ellis_1854,body,433,3,False,150,Compound Pills of Iodide of Mercury,"Guaiaci Kesinae, gr. xxiv.",guaiaci kesinae gr xxiv,guaiaci kesinae gr xxiv
ellis_1854,body,433,4,True,150,Compound Pills of Iodide of Mercury,"Misce, et fiant pilulae xxiv.",misce et fiant pilulae xxiv,misce et fiant pilulae xxiv
ellis_1854,body,434,0,False,153,Pills of Iodide of Mercury,"℞. Hydrargyri Iodidi, gr. j.",℞ hydrargyri iodidi gr j,r hydrargyri iodidi gr j
ellis_1854,body,434,1,False,153,Pills of Iodide of Mercury,"Extract! Juniperi vel Glycyrrliiz», gr. xij.",extract juniperi vel glycyrrliiz» gr xij,extract juniperi vel glycyrrliiz gr xij
ellis_1854,body,434,2,True,153,Pills of Iodide of Mercury,"Pulveris GlycjnrhizfiB, q.s.",pulveris glycjnrhizfib q s,pulveris glycjnrhizfib q s
ellis_1854,body,435,0,False,153,"Pills with Calomel, Camphor, &c","℞. Hydrargyri Chloridi Mitis, CampborsD, āā ℈j.",℞ hydrargyri chloridi mitis campborsd āā ℈j,r hydrargyri chloridi mitis campborsd aa ej
ellis_1854,body,435,1,False,153,"Pills with Calomel, Camphor, &c","Pulveris Opii, gr. xij.",pulveris opii gr xij,pulveris opii gr xij
ellis_1854,body,435,2,True,153,"Pills with Calomel, Camphor, &c","Syrupi, q.s. ut fiant pilulae xx.",syrupi q s ut fiant pilulae xx,syrupi q s ut fiant pilulae xx
ellis_1854,body,436,0,False,153,Blue Mercurial Pills,"℞. Pilulæ Hydrargyri, ʒss.",℞ pilulæ hydrargyri ʒss,r pilulae hydrargyri dss
ellis_1854,body,436,1,True,153,Blue Mercurial Pills,Divide in pilulas x.,divide in pilulas x,divide in pilulas x
ellis_1854,body,437,0,False,153,Pills of the Red Oxide of Mercury,"℞. Hydrargyri Oxidi Rubri, gr. j.",℞ hydrargyri oxidi rubri gr j,r hydrargyri oxidi rubri gr j
ellis_1854,body,437,1,False,153,Pills of the Red Oxide of Mercury,"Pulveris Opii, gr. j.",pulveris opii gr j,pulveris opii gr j
ellis_1854,body,437,2,True,153,Pills of the Red Oxide of Mercury,"Olei Caryophylli, gtt. ij.",olei caryophylli gtt ij,olei caryophylli gtt ij
ellis_1854,body,438,0,False,153,Solution of Cyanuret of Mercury,"℞. Hydrargyri Cyanureti, gr. viij.",℞ hydrargyri cyanureti gr viij,r hydrargyri cyanureti gr viij
ellis_1854,body,438,1,False,153,Solution of Cyanuret of Mercury,"Aquæ, Oj.",aquæ oj,aquae oj
ellis_1854,body,438,2,True,153,Solution of Cyanuret of Mercury,Fiat solutio.,fiat solutio,fiat solutio
ellis_1854,body,439,0,False,154,Poioder of Mercury and Chalk with Ipecacuanha,"℞. Hydrargyri cum Cretfi, ℈j.",℞ hydrargyri cum cretfi ℈j,r hydrargyri cum cretfi ej
ellis_1854,body,439,1,True,154,Poioder of Mercury and Chalk with Ipecacuanha,"Fulveris Ipecacuanhæ, ʒss.",fulveris ipecacuanhæ ʒss,fulveris ipecacuanhae dss
ellis_1854,body,440,0,False,154,"Masticatory with Pellitory, &c","℞. Pulveris Pyrethri,",℞ pulveris pyrethri,r pulveris pyrethri
ellis_1854,body,440,1,True,154,"Masticatory with Pellitory, &c","Mastiches, āā ʒj.",mastiches āā ʒj,mastiches aa dj
ellis_1854,body,441,0,False,154,"Mixture of Pellitory, Opium, &c","℞. Radicis Pyrethri contusæ, ℥ss.",℞ radicis pyrethri contusæ ℥ss,r radicis pyrethri contusae zss
ellis_1854,body,441,1,False,154,"Mixture of Pellitory, Opium, &c","Aceti destillati, f℥vj.",aceti destillati f℥vj,aceti destillati fzvj
ellis_1854,body,441,2,True,154,"Mixture of Pellitory, Opium, &c","Opii, gr. iij.",opii gr iij,opii gr iij
ellis_1854,body,442,0,True,154,Powder of Peruvian Bark,"℞. Pulverifl Cinchonae, Ij.",℞ pulverifl cinchonae ij,r pulverifl cinchonae ij
ellis_1854,body,443,0,False,156,Powder of Peruvian Bark and Cloves,"℞. Pulveris Cinchonse, Potassæ Bitartratis, fia ℥j.",℞ pulveris cinchonse potassæ bitartratis fia ℥j,r pulveris cinchonse potassae bitartratis fia zj
ellis_1854,body,443,1,False,156,Powder of Peruvian Bark and Cloves,"Pulveris Caryophylli, ℥j.",pulveris caryophylli ℥j,pulveris caryophylli zj
ellis_1854,body,443,2,True,156,Powder of Peruvian Bark and Cloves,Misce.,misce,misce
ellis_1854,body,444,0,False,156,Powder of Peruvian Bark and Sulphate of Magnesia,"℞. Pulveris Cinchonae, Magnesiæ Sulphatis, āā ʒvj.",℞ pulveris cinchonae magnesiæ sulphatis āā ʒvj,r pulveris cinchonae magnesiae sulphatis aa dvj
ellis_1854,body,444,1,True,156,Powder of Peruvian Bark and Sulphate of Magnesia,"Fiat pulvis, et divide in partes aequales iv.",fiat pulvis et divide in partes aequales iv,fiat pulvis et divide in partes aequales iv
ellis_1854,body,445,0,False,156,"Powder of Peruvian Bark, Snake-root, &c","℞. Pulveris Cinchonae, ʒss.",℞ pulveris cinchonae ʒss,r pulveris cinchonae dss
ellis_1854,body,445,1,False,156,"Powder of Peruvian Bark, Snake-root, &c","Serpentariae, ʒj.",serpentariae ʒj,serpentariae dj
ellis_1854,body,445,2,False,156,"Powder of Peruvian Bark, Snake-root, &c","Sodæ Bicarbonatis, ℈ij.",sodæ bicarbonatis ℈ij,sodae bicarbonatis eij
ellis_1854,body,445,3,True,156,"Powder of Peruvian Bark, Snake-root, &c",Divide in chartulas iv.,divide in chartulas iv,divide in chartulas iv
ellis_1854,body,446,0,False,156,Powder of Prussiate of Iron and Guaiacum,"℞. Ferri Ferrocyanureti, Pulveris Guaiaci, āā ℥j.",℞ ferri ferrocyanureti pulveris guaiaci āā ℥j,r ferri ferrocyanureti pulveris guaiaci aa zj
ellis_1854,body,446,1,True,156,Powder of Prussiate of Iron and Guaiacum,"Misce, et divide in chartulas xij.",misce et divide in chartulas xij,misce et divide in chartulas xij
ellis_1854,body,447,0,True,156,Pills of Sulphate of Quinia,"℞. Pilulae Quiniae Sulphatis, No. x.",℞ pilulae quiniae sulphatis no x,r pilulae quiniae sulphatis no x
ellis_1854,body,448,0,False,156,Pills of Sulphate of Cinchonia,"℞. Cinchoniæ Sulphatis, ʒss.",℞ cinchoniæ sulphatis ʒss,r cinchoniae sulphatis dss
ellis_1854,body,448,1,False,156,Pills of Sulphate of Cinchonia,"Confectionis Rosfe, q.s.",confectionis rosfe q s,confectionis rosfe q s
ellis_1854,body,448,2,True,156,Pills of Sulphate of Cinchonia,"Ut fiat massa, in pilulas xx. dividenda.",ut fiat massa in pilulas xx dividenda,ut fiat massa in pilulas xx dividenda
ellis_1854,body,449,0,False,158,Pilb of Salicmt,"℞. Salicin, gr. xxiv.",℞ salicin gr xxiv,r salicin gr xxiv
ellis_1854,body,449,1,False,158,Pilb of Salicmt,"Mucilaginis Acaciæ, q.s.",mucilaginis acaciæ q s,mucilaginis acaciae q s
ellis_1854,body,449,2,True,158,Pilb of Salicmt,Ut fiant pilulæ viij.,ut fiant pilulæ viij,ut fiant pilulae viij
ellis_1854,body,450,0,False,163,Pills of Ptperine,"℞. Piperin, gr. xij.",℞ piperin gr xij,r piperin gr xij
ellis_1854,body,450,1,True,163,Pills of Ptperine,"Extracti Grentianæ, q.s. ut fiant pilukd xij.",extracti grentianæ q s ut fiant pilukd xij,extracti grentianae q s ut fiant pilukd xij
ellis_1854,body,451,0,False,163,"Pilb of Arsenic, &c","℞. Acidi Arseniosi, gr. j.",℞ acidi arseniosi gr j,r acidi arseniosi gr j
ellis_1854,body,451,1,False,163,"Pilb of Arsenic, &c","Pulveris Opii, gr. iij.",pulveris opii gr iij,pulveris opii gr iij
ellis_1854,body,451,2,False,163,"Pilb of Arsenic, &c","Saponis, gr. viij.",saponis gr viij,saponis gr viij
ellis_1854,body,451,3,True,163,"Pilb of Arsenic, &c","Pulveris Glycyrrhiz», q.s. ut fiat massa in pilulas xx. divi-",pulveris glycyrrhiz» q s ut fiat massa in pilulas xx divi,pulveris glycyrrhiz q s ut fiat massa in pilulas xx divi
ellis_1854,body,452,0,False,163,"Pills of Muriate of Ammonia, Arsenic, Sc","℞. Ammoniæ Muriatis, ʒss.",℞ ammoniæ muriatis ʒss,r ammoniae muriatis dss
ellis_1854,body,452,1,False,163,"Pills of Muriate of Ammonia, Arsenic, Sc","Pulveris Opii, gr. viij.",pulveris opii gr viij,pulveris opii gr viij
ellis_1854,body,452,2,False,163,"Pills of Muriate of Ammonia, Arsenic, Sc","Acidi Arseniosi, gr. iv.",acidi arseniosi gr iv,acidi arseniosi gr iv
ellis_1854,body,452,3,True,163,"Pills of Muriate of Ammonia, Arsenic, Sc","Syrupi, q.s. ut fiant pilulas xxxij.",syrupi q s ut fiant pilulas xxxij,syrupi q s ut fiant pilulas xxxij
ellis_1854,body,453,0,False,159,"Pills of Extract of Bark, &c","℞. Extracti Cinchonæ Rubræ,",℞ extracti cinchonæ rubræ,r extracti cinchonae rubrae
ellis_1854,body,453,1,False,159,"Pills of Extract of Bark, &c","Gentianæ, āā ʒj.",gentianæ āā ʒj,gentianae aa dj
ellis_1854,body,453,2,False,159,"Pills of Extract of Bark, &c","Ferri Sulphatis, ʒss.",ferri sulphatis ʒss,ferri sulphatis dss
ellis_1854,body,453,3,False,159,"Pills of Extract of Bark, &c","Pulveris Myrrhæ, ʒj.",pulveris myrrhæ ʒj,pulveris myrrhae dj
ellis_1854,body,453,4,False,159,"Pills of Extract of Bark, &c","Olei Cari, gtt. x.",olei cari gtt x,olei cari gtt x
ellis_1854,body,453,5,True,159,"Pills of Extract of Bark, &c","Syrupi Zingiberis, q.s. ut fiant pilulæ lx.",syrupi zingiberis q s ut fiant pilulæ lx,syrupi zingiberis q s ut fiant pilulae lx
ellis_1854,body,454,0,False,169,Pills of Sulphate of Copper and Opium,"℞. Cupri Sulphatis, gr. iij.",℞ cupri sulphatis gr iij,r cupri sulphatis gr iij
ellis_1854,body,454,1,False,169,Pills of Sulphate of Copper and Opium,"Pulveris Opii, gr. iv.",pulveris opii gr iv,pulveris opii gr iv
